text,jokeRateCount
"una caricatura de un hombre y una mujer delante de una casa ily! Eres
un sol...

iPues aléjate
150 millones de
kKilometros de mi
baboso!

L ""
Chiste enviado por: Carolina Bologna » ail i
",0
"un maestro que enseña a los niños en un aula Memin, si yo digo ""Fui
rica"" es pasado. Pero,
si yo digo ""Soy
hermosa”, dqué es?

",0
"un personaje de dibujos animados con un pelo rojo y una peluca roja mmm
Nifios, no juqueis |
con fuego...

",0
"un personaje de dibujos animados con un pelo rojo y una peluca roja mmm
Nifios, no jugueis |
con fuego...

",0
"un personaje de dibujos animados con un pelo rojo y una peluca roja =.
~| Nifios, no juquefs
con fuego...

",0
"un personaje de dibujos animados está de pie delante de una pared de ladrillo i8 idiotas! i8 idiotas!

i8 idiotas!

",0
"un personaje de dibujos animados está de pie delante de una pared de ladrillo i8 idiotas! i8 idiotas! i8 idiotas!

",0
"un personaje de dibujos animados está de pie delante de una pared de ladrillo i8 idiotas! i8 idiotas!

i8 idiotas!

*

",0
"un personaje de dibujos animados está de pie en una pared de ladrillo i9 idiotas! i9 idiotas! i9 idiotas!

",0
"una caricatura de un niño y una niña en un aula Memin, 2Cual es . -_
tu verdura iLa zanahoria!

favorita? Ln =

, =~.
PROMISIDO LEER ESTE MENSA

'Ysieestas leyendo este

",0
"una caricatura de una mujer en un aula tu verdura
favorit

‘Mentn, se0al es 2Cual es r

",0
"una caricatura de un niño en un aula con un maestro éLa podrias
deletrear?

Ah no, no |
iel apio!

,)

",0
"una caricatura de un niño en un aula con un maestro éLa podrias _ @
deletrear? Ah no, no

iel apio!

",0
una caricatura de dos jaguares y un pájaro ,0
"una caricatura de dos jaguares y un pez éJaquar you? |

| Chit envad pr Anglia $
",0
"una caricatura de un anciano en la cama con un perro | iPepe, mi amor
despierta!

",0
"un anciano está hablando con una mujer en la cama | iPepe, mi amor |
despierta!

",0
"una caricatura de un anciano en la cama con una burbuja del habla @ Fy
UIE on

iQue te ha
olvidado tomar
las pastillas
para dormir!
",0
"una caricatura de un anciano en la cama con una burbuja del habla af '
EQué pas6? | 7

i

iQue te ha
olvidado tomar
las pastillas
para dormir!
",0
"una caricatura de un anciano en la cama con una burbuja del habla af '
EQué pasé? > 7

i

iQue te ha
olvidado tomar
las pastillas
para dormir!
",0
"una caricatura de dos jóvenes sentados en un banco éQué te

Es que esta tarde

_ fs = -_ = q mil ? -—

tengo un examen poseldiemin
médico y no he
estudiado nada... ==

— .

* con

5 aed
«a gf

Chisteenviado por: Yesica Rodriguez
",0
"una caricatura de dos jóvenes sentados en un banco éQué te

Es que esta tarde

pi = = ; min? fi
tengo un examen pasa Memth
médico y no he
estudiado nada... rd
P=
P|

e &

AA | Criste enviado por: Yesica Rodriguez
",0
"una caricatura de dos jóvenes sentados en un banco éQué te

Es que esta tarde

pi = = ; min? fi
tengo un examen pasa Memth
médico y no he
estudiado nada... rd
P=
pe |

e &

AA | Criste enviado por: Yesica Rodriguez
",0
"una caricatura de dos jóvenes sentados en un banco éQué te

Es que esta tarde

pi = = | min? (ie
tengo un examen pasa Memth
médico y no he
estudiado nada... ad
=I
pe |

ee @&

AA | Criste enviado por: Yesica Rodriguez
",0
"un hombre sentado en un banco con un perro ij 7 Chisteenviado por: Ar :D
",0
"un hombre sentado en un banco con un perro 4

i Chisteenviado por: Ar :D
",0
"un hombre sentado en un banco con un perro i : Chisteenviado por: Ani :D
",0
"una caricatura de dos personas hablando en un bar ww =
iVamos a
pelear pues! ene il
tirarnos
j del pelo...
2 Oo
Te —@ 17.
/

® I a
& —_ a —> Chisteenviado por: Jorge Erica

+e
+e
He
,
He
|

",0
"una caricatura de dos personas hablando en un bar iVamos a
pelear pues!

$8

Pero sin
tirarnos

del pelo...

",0
"un personaje de dibujos animados está hablando con otro personaje a

—s

éLentes
\., para el sol?

° \
Chiste enviado por: Jesis Rizo Mares SS fe A

",0
"un personaje de dibujos animados está hablando con otro personaje Quiero unos |
lentes... |

Para el sol

éLentes

| para el sol?
| bond lad ee ,. =
J
(es ) ‘“

il
Chiste enviado por: Jesiis Rizo Mares
",0
"un personaje de dibujos animados hablando con otro personaje ulese unos oD O

lentes... % @S 2@

mg

éLentes

para el sol?
= ee \
a eile fl
\

pl
Chiste enviado por: Jesis Rizo Mares
",0
"un personaje de dibujos animados hablando con otro personaje Gulese unos oD @

lentes... % @S 2@

mg

éLentes

para el sol?
= ee \
yt te
\

Chiste enviado por: Jesis Rizo Mares
",0
"un personaje de dibujos animados está hablando con una chica <a - 34

“7 <Que haces? i<

yl iMira. que bien!

9

: =

| ie |

Yo soy Tauro...

",0
"una caricatura de una chica y un chico sentados en un banco a @ Zs a
caus haces? F

iMira que bien!
Yo soy Tauro...

Chiste enviado por: Ame Star y
",0
"una caricatura de una chica y un chico sentados en un banco a @ Zs le
caus haces? F

iMira que bien!
Yo soy Tauro...

Chiste enviado por: Ame Star y
",0
"una caricatura de una chica y un chico sentados en un banco <= Zs Sa
-cGué haces? F

7

iMira que bien!
Yo soy Tauro...

Chiste enviado por: Ame Star d
",0
"un personaje de dibujos animados está hablando con una enfermera He hecho lo que he
podido pero al final
ha consequido salir... |

Padre nuestro
que estas en los
cielos...

",0
"un personaje de dibujos animados está hablando con una enfermera He hecho lo que he
podido pero al final
ha consequido salir...

Padre nuestro
que estas en los
cielos...

",0
"un personaje de dibujos animados con un gato y un hombre Nifio, no se
coge basura del
suelo...

",0
"un personaje de dibujos animados con un cartel que dice, 'no, no, no, no, no Nifio, no se
coge basura del
suelo...

",0
"un personaje de dibujos animados está tumbado en el suelo junto a un árbol Lo siento abuelo,

no se coge basura N
del suelo... a/ pes

",0
"un personaje de dibujos animados está tumbado en el suelo junto a un árbol Lo siento abuelo,

no se coge basura N
del suelo... a/ nes

",0
"un personaje de dibujos animados está tumbado en el suelo junto a un árbol Lo siento abuelo,
no se coge basura
del suelo...

",0
"una caricatura de dos niños sentados en sillas Goo00000000000l! |

Chiste enviado por: Maria Félix
",0
"una caricatura de dos niños sentados en sillas con uno apuntando al otro Goo00000000000!!
Goloso...

—

Chiste enviado por: Maria Félix
",0
"una caricatura de dos niños sentados en sillas Goo000000000000!!

| Goloso... |

TT a

Chiste enviado por: Maria Félix

",0
"una caricatura de dos niños sentados en sillas con uno apuntando al otro Goo000000000000!!

| Goloso... |

TT a

Chiste enviado por: Maria Félix

",0
"un personaje de dibujos animados está leyendo un libro Tan linda la desqraciada,y
uno aqui todavia haciendo
deberes como un tonto!!

",0
"un personaje de dibujos animados está leyendo un libro Tan linda la desgraciada,y
uno aqui todavia haciendo

",0
"un personaje de dibujos animados está leyendo un libro en la cama Tan linda la desqraciada,y
uno aqui todavia haciendo
deberes como un tonto!!

",0
"un personaje de dibujos animados está leyendo un libro Tan linda la desgraciada,y
uno aqui todavia haciendo
deberes como un tonto!!

",0
"un personaje de dibujos animados está leyendo un libro Tan linda la desgqraciada,y
uno aqui todavia haciendo
deberes como un tonto!!

",0
"una caricatura de un niño comiendo comida en una cocina Mama, mama,

\lévame al circo...

De eso nada, el
que quiera verte
que venga a casa...

",0
"una caricatura de un niño comiendo comida en una cocina = m 4 4
Mama, mama,

—” al circo... |

De eso nada, el
que quiera verte
que venga a casa...

AcHOO!

",0
"una caricatura de un niño comiendo comida en una cocina = Wwe
Mama, mama,

—” al circo... |

De eso nada, el
que quiera verte
que venga a casa...

AcHOO!

",0
"una caricatura de una chica y un chico hablando entre sí Ademas de la i,

éCual otra letra
es latina?

Eso ta’ facilito,
la G...

Porque G-latina... \ ;
=

. z Sm 2la G, por qué?
a>

DRS

",0
"una caricatura de una chica y un chico hablando entre sí Eso ta’ facilito,
la G...

Porque G-latina...

Ademéas de la i,
éCual otra letra
es latina?

DRS

",0
"una caricatura de una chica y un chico hablando entre sí Ademés de la i,

éCual otra letra
es latina?

Eso ta’ facilito,
la G...

| 7m © éLa G, por qué? |
Porque G-latina... . a!
=a |

1

",0
"una caricatura de una chica y un chico hablando entre sí Ademés de la i,

éCual otra letra
es latina?

Eso ta’ facilito,
la G...

| 7 om © éLa G, por qué? |
Porque G-latina... . a
=a |

«

",0
"una caricatura de una chica hablando con un chico Ademéas de la i,

éCual otra letra
es latina?

Eso ta’ facilito,
la G...

a |
: yy Eom la G, por qué?
“a>

HA

Porque G-latina...
=a

",0
"una caricatura de una chica hablando con un chico Ademas de la i,

éCual otra letra
es latina?

Eso ta’ facilito,
la G...

a |
: yy Eom la G, por qué?
“a>

HA

Porque G-latina...
=a

",0
"una caricatura de una mujer hablando con un hombre Mi amor, ¢Qué
me vas a

regalar de ] éVes ese carro
cumpleafios? ' ” de ahi?

ae eee

Pues, una licuadora
del mismo color...

Chiste enviado por: Martha Sanchez
",0
"una caricatura de una mujer hablando con un hombre en un coche Chiste enviado por: Martha Sanchez

Mi amor, 2Qué
me vas a

regalar de
cumpleafios?

éVes ese carro
de ahi?

ttt

Pues, una licuadora
del mismo color...

",0
"una caricatura de una mujer hablando con un hombre en un coche me vas a
regalar de ) 4 éVes ese carro
cumpleafios? @, de ahi?

Chiste enviado por: Martha Sanchez

",0
"una caricatura de un hombre y una mujer sentados en una alfombra roja oe ee KN Em . |

4 | Papa, papa vi a
éCémo asi, estaba : ; un gato con un
tuerto el gatito? solo ojo...

No, es que me
tapé el.otro ojo
con la mano...
",0
"una caricatura de un hombre y una mujer sentados en una manta roja Papa, papa vi a
un gato con un
solo ojo...

éCémo asi, estaba
tuerto el gatito?

No, es que me
tapé el otro ojo
con la mano...
",0
"una caricatura de un hombre y una mujer sentados en una manta roja éCémo asi, estaba
tuerto el gatito?

Papa, papa vi a
un gato con un
solo ojo...

No, es que me
tapé el otro ojo
con la mano...
",0
"una caricatura de un hombre y una mujer sentados en una alfombra [ i I S| See l
Ne ‘ay, )) Papa, papavia | jy
éCémo asi, estaba : . un gato con un
tuerto el gatito? solo ojo...

No, es que me
tapé el otro ojo
con la mano...
",0
"un personaje de dibujos animados está de pie frente a una tumba a
Hasta luego amigo :
= a

",0
"un personaje de dibujos animados está de pie frente a una tumba a
Hasta luego amigo :
- a

",0
"un personaje de dibujos animados está de pie frente a una tumba — /;/*""

a a

Hasta luego amigo ;

+ t .
e 2
e =
he
y [s — Chespirit ito
1
KRISPIS,
lane

sosa rosa

éPor qué te ‘
Fuiste Krispi?

, ; Lt
oft

a
<q
",0
"un personaje de dibujos animados está de pie frente a una tumba — /;/*""

a ay

Hasta luego amigo ;

+ t .
e 2
e =
he
y [s — Chespirit ito
1
KRISPIS,
lane

sosa rosa

éPor qué te ‘
Fuiste Krispi?

, ; Lt
oft

a
<q
",0
una caricatura de una persona sentada frente a un piano ,0
"una caricatura de un piano y una silla L Pobrecilla...

\ |
J)

",0
"una caricatura de una mujer sentada frente a un piano hy hlUri

Disculpe se ier, :
2Por aie ||ava seu por qué
| I
Pobrecitla.. eva dos

rap platanos en las
7

Chiste enviado por: Daygood omg
",0
"una caricatura que representa a dos personas hablando entre sí Disculpe sefior,
éPor qué lleva éQue por qué
dos platanos en lleva dos
las orejas? platanos en las
orejas?

iigéQue por qué
lleva dos

platanos en las
orejas?!!

",0
"una caricatura de dos personas hablando entre sí Disculpe sefior,

éPor qué lleva

dos platanos en
las orejas?

Que por qué
lleva dos
platanos en las
orejas?

iigéQue por qué
lleva dos
platanos en las

",0
"una caricatura de dos personas hablando entre sí Disculpe sefior,
éPor qué lleva Que por qué
dos platanos en lleva dos
las orejas? platanos en las |__
orejas?

iiéQue por ~~
lleva dos
platanos en las

",0
"una caricatura de dos personas hablando entre sí Disculpe sefior,

éPor qué lleva

dos platanos en
las orejas?

Que por qué
lleva dos
platanos en las
orejas?

iiéQue por qué
lleva dos
platanos en las

",0
"un personaje de dibujos animados hablando con otro personaje Perdone, pero es que
con estos platanos
en las orejas no
escucho nada...

",0
"una caricatura de dos chicas hablando entre sí chicas éQué te pasa
Memin que te note
tan distPatdo® iAy profe! es que el
negocio de mi papa
esta muerto...

preocupes... éY qué
negocio tiene?

",0
"una caricatura que representa a dos personas en una cueva Chiste enviado por: Lucha libre y mucho més
",0
"una caricatura que representa una cueva con una puerta de cueva y una puerta de cueva con una puerta de cueva y una Chiste enviado por: Lucha libre y mucho més
.
",0
una caricatura que representa una cueva con una puerta de cueva y una puerta de cueva con una puerta de cueva y una ,0
"una caricatura que representa una cueva con una cueva y una cueva con una cueva iHai que mojito le
glitaste a mi amigo

iéQué? no te
entendi nada!

a ved respofieme
iquafi que a ef!

",0
"una caricatura que representa una cueva con una cueva y una cueva con una cueva iHai que mojito le
glitaste a mi amigo

iéQué? no te
entendi nada!

a ved respofieme
iquafi que a eft!

",0
"una caricatura que representa una cueva con una cueva y una cueva con una cueva en el fondo iHaii que mojito le
glitaste a mi amigo

iéQué? no te
entendi nada!

a ved respofieme
iquafi que a efi!

",0
"una caricatura que representa una cueva con una cueva y una cueva con una cueva iHaii que mojito le
glitaste a mi amigo

iéQué? no te
entendi nada!

a ved respofieme
iquafi que a efi!

",0
"una caricatura de dos personas de pie frente a una pared de ladrillo iéQué? no te
entendf nada!

a ved respofieme
iquafi que a efi!

| Chiste enviado por: Lucha: libre: yrmucho més <e3 yee
",0
"una caricatura de una mujer hablando con un hombre moneditas
por favor...

Chiste enviado por: AptoidePokemon
",0
"una caricatura de una mujer hablando con un hombre iPor fin! Ya con

esto completo
para mi jet
privado...

| Chiste enviado por: AptoidePokemon | y _—£
",0
"una caricatura de una mujer hablando con un hombre iPor fin! Ya con

esto completo
para mi jet
privado...

| Chiste enviado por: AptoidePokemon | y _
",0
"una caricatura de una mujer hablando con un hombre iPoteFin! Ya con
esto completo :
Para”mi jet

Memin, é& st
a quieres enn
4 hermanito\3 un

Privado... ina =

",0
"una caricatura de una mujer y un niño en una habitación Memin, 2Este afio qué
quieres en navidad, un
hermanito o una hermanita?

Bueno mama, no sé si te
vaya a doler mucho, pero
yo quiero una bicicleta...

",0
"una caricatura de una mujer y un niño en una habitación Memin, 2Este afio qué
quieres en navidad, un
hermanito o una hermanita?

Bueno mama, no sé si te
vaya a doler mucho, pero
yo quiero una bicicleta...

|

",0
"una caricatura de una mujer y un niño en una habitación ‘> Memin, éEste afio qué
quieres en navidad, un
hermanito o una hermanita?

Bueno mam, no sé si te
vaya a doler mucho, pero
yo quiero una bicicleta...

",0
"una caricatura de una mujer y un niño en una habitación quieres en navidad, un
hermanito o una hermanita?

Bueno mam, no sé si te
vaya a doler mucho, pero
yo quiero una bicicleta...

¥ Memin, éEste afio qué

",0
una mujer está sentada frente a una estantería y una serpiente está de pie junto a ella ,0
una mujer está sentada frente a una estantería y una serpiente verde ,0
una anciana está sentada frente a una estantería y una serpiente está de pie junto a ella ,0
una mujer está sentada en una silla frente a una estantería ,0
"un personaje de dibujos animados está caminando delante de un fondo verde Chiste enviado por: Yésica Rodriquez y Renato Avila
",0
"un osm corre por el bosque Habfa una ves-truz...

Chiste enviado por: Yésica Rodriquez y Renato Avila
",0
"un delfín saltando en el agua con un pájaro volando encima Chiste enviado por: Yésica Rodriquez

",0
un fondo rosa y blanco con un rayo de sol ,0
un fondo rojo con una flor grande ,0
"¿Por qué el libro se fue al banco en Latinoamérica?

Porque quería abrir una cuenta de ahorros... ¡pero después de esperar tanto en la fila, decidió que era mejor invertir en un marcador de páginas!",0
"Claro, aquí tienes uno:

¿Por qué no se puede discutir con un lápiz?

¡Porque siempre tiene un punto afilado!",0
"¿Por qué no se puede jugar al escondite con la vida? 

Porque cuando menos te lo esperas, ¡te encuentra y te da una lección que no estabas buscando!",0
